2015-01-03 05:16:00.0,2015-01-03 09:15:00.0,KSHV,030516,WGUS54,FLASH FLOOD,POLYGON((-94.55 34.35 -95.26 33.38 -94.88 33.4 -94.8 33.37 -94.78 33.32 -94.51 33.29 -94.12 33.83 -94.08 34.07 -94.1 34.08 -94.1 34.19 -94.45 34.19 -94.46 34.32 -94.55 34.35))
2015-01-03 07:01:00.0,2015-01-03 10:00:00.0,KLZK,030701,WGUS54,FLASH FLOOD,POLYGON((-94.24 34.36 -94.22 34.35 -93.95 34.35 -93.94 34.2 -93.9 34.18 -93.83 34.18 -93.82 34.16 -93.39 34.75 -93.74 34.75 -93.87 34.68 -93.89 34.66 -93.92 34.66 -94.24 34.36))
2015-01-03 09:07:00.0,2015-01-03 09:30:00.0,KLCH,030907,WFUS54,TORNADO,POLYGON((-93.67 31.17 -93.92 31.16 -94.04 31.14 -94.05 31.12 -94.12 31.11 -94.21 31.04 -94.15 30.91 -93.72 31.14 -93.67 31.17))
2015-01-03 09:15:00.0,2015-01-03 10:00:00.0,KSHV,030915,WUUS54,SEVERE THUNDERSTORM,POLYGON((-94.2 31.26 -94.05 31.12 -93.87 31.16 -93.58 31.16 -93.54 31.19 -93.55 31.23 -93.53 31.27 -93.44 31.27 -93.38 31.36 -93.23 31.36 -93.23 31.52 -93.34 31.54 -93.34 31.67 -93.37 31.71 -93.45 31.72 -94.2 31.26))
2015-01-03 09:19:00.0,2015-01-03 10:00:00.0,KSHV,030919,WUUS54,SEVERE THUNDERSTORM,POLYGON((-92.97 32.98 -93.68 32.85 -93.71 31.87 -92.98 32.13 -92.97 32.98))
2015-01-03 09:59:00.0,2015-01-03 12:00:00.0,KLZK,030959,WGUS54,FLASH FLOOD,POLYGON((-93.9 34.67 -94.24 34.35 -93.94 34.36 -93.93 34.19 -93.82 34.17 -93.4 34.74 -93.73 34.75 -93.75 34.73 -93.78 34.73 -93.79 34.72 -93.86 34.69 -93.89 34.66 -93.9 34.67))
